value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,0,,,,,,,syscall_open,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,41608443,,,23,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,24028304,,65,,,,,,,,,,,41624589,,,23,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,24028304,,0,,,,,,,,,,,41657922,,,23,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41662140,,,23,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,41670422,,,23,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,24028304,,55,,,,,,,,,,,41688078,,,23,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,24028304,,0,,,,,,,,,,,41693807,,,23,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41696984,,,23,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/proc/cmdline,,,,,41703338,,,23,,,,655360,,,,
,,,,,,,,,4095,,syscall_read,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2127076108,,259,,,,,,,,,,,41789484,,,23,,,,,,,,
,,,,,,,,,3836,,syscall_read,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2127076367,,0,,,,,,,,,,,41805942,,,23,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41808650,,,23,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,41920993,,,23,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41985785,,,23,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,41993181,,,23,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,42051201,,,23,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,42058441,,,23,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,42131149,,,23,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,42138232,,,23,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,730216416,,,,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,42162607,,,23,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194339973,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20300,19451,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3072107064,,1322077219,,,,,64,42982499,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194341421,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20301,19450,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3072106680,,1322077219,,,,,64,43109894,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194342869,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20302,19449,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545229496,,1322077219,,,,,64,43219581,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194344317,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20303,19448,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545229112,,1322077219,,,,,64,43350414,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194345765,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20304,19447,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545228728,,1322077219,,,,,64,43464997,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194347213,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20305,19446,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545228344,,1322077219,,,,,64,43592913,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194348661,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20306,19445,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545227960,,1322077219,,,,,64,43735048,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,mmcqd/0,,,,,843800,1,,3194350109,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20307,19444,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545227576,,1322077219,,,,,64,43857547,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,mmcqd/0,,,,,843800,1,,3194351557,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20308,19443,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545227192,,1322077219,,,,,64,43986557,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194353005,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20309,19442,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545226808,,1322077219,,,,,64,44107233,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194354453,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20310,19441,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545226424,,1322077219,,,,,64,44235045,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194355901,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20311,19440,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545226040,,1322077219,,,,,64,44361086,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194357349,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20312,19439,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545225656,,1322077219,,,,,64,44485877,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194358797,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20313,19438,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545225272,,1322077219,,,,,64,44611033,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,hass)0,,,,,843800,1,,3194360245,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20314,19437,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545224888,,1322077219,,,,,64,44733480,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,mmcqd/0,,,,,843800,1,,3194361693,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20315,19436,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545224504,,1322077219,,,,,64,44860876,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,modprobe8:9,,,,,843800,1,,3194363141,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20316,19435,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545224120,,1322077219,,,,,64,44964990,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,modprobe8:9,,,,,843800,1,,3194364589,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20317,19434,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545223736,,1322077219,,,,,64,45094729,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,modprobe8:9,,,,,843800,1,,3194366037,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20318,19433,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545223352,,1322077219,,,,,64,45216759,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,modprobe8:9,,,,,843800,1,,3194367485,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20319,19432,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545222968,,1322077219,,,,,64,45342488,,,23,1500,,40460,16,,6,,
,,,,,,,,,,,sched_process_exit,,,,,0,,365108208,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,15536,,,,,0,,,,3,,,,,,,,,0,,,0,,modprobe8:9,,,,,,,,,,20,,,,,,,45385092,,,23,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,kworker/u8:9,,,,,843800,1,,3194368933,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20320,19431,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545222584,,1322077219,,,,,64,45468112,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,in:imuxsock,,,,,843800,1,,3194370381,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20321,19430,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545222200,,1322077219,,,,,64,45640403,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,in:imuxsock,,,,,843800,1,,3194371829,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20322,19429,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545221816,,1322077219,,,,,64,45708945,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,in:imuxsock,,,,,843800,1,,3194373277,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20323,19428,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2531761848,,1322077219,,,,,64,45843267,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,kworker/u8:9,,,,,843800,1,,3194374725,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20324,19427,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2531761464,,1322077219,,,,,64,45969673,,,23,1500,,40460,16,,6,,
,,,,,,1,,kworker/u8:9,,,sched_process_fork,,4026531836,15537,,0,,365108208,15537,,kworker/u8:9,,,,,843800,,7737,,,,15537,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,0,,7737,0,,,,,kworker/u8:9,,,,,,,,,,4026531836,,,,45984568,,,23,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,kworker/u8:0,,,,,843800,1,,3194376173,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20325,19426,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2531761080,,1322077219,,,,,64,46094099,,,23,1500,,40460,16,,6,,
,,,,,,1,,kworker/u8:0,,,sched_process_fork,,4026531836,15538,,0,,365108208,15538,,kworker/u8:0,,,,,843800,,7342,,,,15538,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,0,,7342,0,,,,,kworker/u8:0,,,,,,,,,,4026531836,,,,46113839,,,23,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,kworker/u8:9,,,,,843800,1,,3194377621,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20326,19425,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2531760696,,1322077219,,,,,64,46282692,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,kworker/u8:9,,,,,843800,1,,3194379069,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20327,19424,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2531760312,,1322077219,,,,,64,46357587,,,23,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,modprobe8:9,,,,,843800,1,,3194380517,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20328,19423,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2531759928,,1322077219,,,,,64,46485295,,,23,1500,,40460,16,,6,,
,,,,,,,,,,,sched_process_exec,,,,15537,0,,365108208,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,15537,,,,,0,,,,8,,,,,,,,,0,,,0,,,,,,,,,,,,,,/sbin/modprobe,,,,,46520555,,,23,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,modprobe8:9,,,,,843800,1,,3194381965,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20329,19422,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2531759544,,1322077219,,,,,64,46606128,,,23,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237556349638,,,23,,,,,,,,
,,,,4,,,,,,,syscall_access,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92237556374013,,,23,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,modprobe8:9,,,,,843800,1,,3194383413,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20330,19421,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2531759160,,1322077219,,,,,64,46730919,,,23,1500,,40460,16,,6,,
,,,,3,,,,,,,syscall_open,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,46692534,,,23,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,46749981,,,23,,,,,,,,
,,,,22880,,,,,,,syscall_open,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,46769200,,,23,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128275472,,512,,,,,,,,,,,46779877,,,23,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128274216,,1000,,,,,,,,,,,46786179,,,23,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128274160,,45,,,,,,,,,,,46790919,,,23,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,modprobe8:9,,,,,843800,1,,3194384861,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20331,19420,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2531758776,,1322077219,,,,,64,46858627,,,23,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,46882273,,,23,,,,,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,46906595,,,23,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,46924460,,,23,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237556624377,,,23,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,365108208,,4,modprobe8:9,,,,,843800,1,,3194386309,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,20332,19419,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2531758392,,1322077219,,,,,64,46978991,,,23,1500,,40460,16,,6,,
,,,,22880,,,,,,,syscall_open,,,,,0,,730216416,,,modprobe8:9,,,,,843800,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,46944720,,,23,,,,524288,,,,
