value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,modprobe8:9,,,,,550728,1,,3188414682,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16156,23595,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288998200,,1322077219,,,,,64,116905163,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,modprobe8:9,,,,,550728,1,,3188416130,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16157,23594,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288998584,,1322077219,,,,,64,116917299,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,modprobe8:9,,,,,550728,1,,3188417578,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16158,23593,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288998968,,1322077219,,,,,64,116926413,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,modprobe8:9,,,,,550728,1,,3188419026,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16159,23592,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288999352,,1322077219,,,,,64,117021048,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,modprobe8:9,,,,,550728,1,,3188420474,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16160,23591,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288999736,,1322077219,,,,,64,117150787,,,14,1500,,40460,16,,6,,
,,,,,,,,,,,sched_process_exit,,,,,0,,248746663,,,modprobe8:9,,,,,550728,,,,,,,,,,,,,,,,15413,,,,,0,,,,3,,,,,,,,,0,,,0,,modprobe8:9,,,,,,,,,,20,,,,,,,117234745,,,14,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,modprobe8:9,,,,,550728,1,,3188421922,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16161,23590,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2289000120,,1322077219,,,,,64,117269797,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,sudoTracing.sh,,,,,550728,1,,3188423370,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16162,23589,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003777208,,1322077219,,,,,64,117393026,,,14,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_exit_socket,,,,,0,,248746663,,,sudoTracing.sh,,,,,550728,,,,,,,,,,,,,,,,,,,,,0,,,,534,,,,,,,,,0,,,0,,,,,,,,-93,,,,,,,,,,,92234942769789,,,14,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,kworker/u8:9,,,,,550728,1,,3188424818,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16163,23588,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003777592,,1322077219,,,,,64,117511983,,,14,1500,,40460,16,,6,,
,,,,,,1,,kworker/u8:9,,,sched_process_fork,,4026531836,15414,,0,,248746663,15414,,kworker/u8:9,,,,,550728,,7737,,,,15414,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,0,,7737,0,,,,,kworker/u8:9,,,,,,,,,,4026531836,,,,117562712,,,14,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188426266,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16164,23587,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003777976,,1322077219,,,,,64,117734274,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,kworker/0:0,,,,,550728,1,,3188427714,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16165,23586,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003778360,,1322077219,,,,,64,117776774,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188429162,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16166,23585,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003778744,,1322077219,,,,,64,117873440,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188430610,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16167,23584,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003779128,,1322077219,,,,,64,118014585,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188432058,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16168,23583,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003779512,,1322077219,,,,,64,118127137,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188433506,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16169,23582,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003779896,,1322077219,,,,,64,118256980,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188434954,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16170,23581,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003780280,,1322077219,,,,,64,118381823,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188436402,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16171,23580,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003780664,,1322077219,,,,,64,118503281,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188437850,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16172,23579,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003781048,,1322077219,,,,,64,118626822,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188439298,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16173,23578,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003781432,,1322077219,,,,,64,118745051,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188440746,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16174,23577,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003781816,,1322077219,,,,,64,118877394,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188442194,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16175,23576,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003782200,,1322077219,,,,,64,119000622,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188443642,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16176,23575,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003782584,,1322077219,,,,,64,119133122,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188445090,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16177,23574,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003782968,,1322077219,,,,,64,119254475,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188446538,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16178,23573,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003783352,,1322077219,,,,,64,119377079,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188447986,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16179,23572,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003783736,,1322077219,,,,,64,119476141,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188449434,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16180,23571,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003784120,,1322077219,,,,,64,119624422,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188450882,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16181,23570,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003784504,,1322077219,,,,,64,119720411,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188452330,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16182,23569,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3003784888,,1322077219,,,,,64,119841921,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188453778,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16183,23568,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070623928,,1322077219,,,,,64,119969160,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188455226,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16184,23567,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070624312,,1322077219,,,,,64,120087336,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188456674,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16185,23566,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070624696,,1322077219,,,,,64,120258065,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188458122,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16186,23565,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070625080,,1322077219,,,,,64,120347439,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188459570,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16187,23564,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070625464,,1322077219,,,,,64,120460980,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188461018,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16188,23563,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070625848,,1322077219,,,,,64,120587594,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188462466,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16189,23562,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070626232,,1322077219,,,,,64,120709312,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188463914,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16190,23561,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070626616,,1322077219,,,,,64,120834260,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188465362,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16191,23560,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070627000,,1322077219,,,,,64,120956863,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188466810,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16192,23559,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070627384,,1322077219,,,,,64,121095977,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188468258,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16193,23558,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070627768,,1322077219,,,,,64,121223320,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188469706,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16194,23557,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070628152,,1322077219,,,,,64,121343268,,,14,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,248746663,,4,swapper/0,,,,,550728,1,,3188471154,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,16195,23556,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070628536,,1322077219,,,,,64,121466757,,,14,1500,,40460,16,,6,,
